School ID,School Name,Status as of 2014,Status as of 2019,Year,Attendance,5YR Grad Rate
609754,CHICAGO MILITARY HS,,,2015,89.9,77.1
609755,YOUNG HS,,,2011,94.6,93.9
609755,YOUNG HS,,,2012,95.5,91.1
609755,YOUNG HS,,,2013,93.7,94.4
609755,YOUNG HS,,,2014,95.1,93.3
609755,YOUNG HS,,,2015,94.4,91.4
609756,CURIE HS,,,2011,85.1,66.7
609756,CURIE HS,,,2012,83.1,67.2
609756,CURIE HS,,,2013,87.9,68.7
609756,CURIE HS,,,2014,89.8,69.8
609756,CURIE HS,,,2015,87.7,67.8
609759,CLEMENTE HS,,,2011,70.1,48.5
609759,CLEMENTE HS,,,2012,78.7,47.0
609759,CLEMENTE HS,,,2013,81.2,50.9
609759,CLEMENTE HS,,,2014,82.0,61.0
609759,CLEMENTE HS,,,2015,82.0,67.3
609760,CARVER MILITARY HS,,,2011,91.7,74.6
609760,CARVER MILITARY HS,,,2012,91.4,79.1
609760,CARVER MILITARY HS,,,2013,92.2,79.2
609760,CARVER MILITARY HS,,,2014,94.1,90.2
609760,CARVER MILITARY HS,,,2015,94.2,89.3
609761,CORLISS HS,,,2011,71.4,42.6
609761,CORLISS HS,,,2012,73.6,44.4
609761,CORLISS HS,,,2013,78.1,51.3
609761,CORLISS HS,,,2014,79.9,48.1
609761,CORLISS HS,,,2015,80.2,59.9
609762,JULIAN HS,,,2011,74.7,60.0
609762,JULIAN HS,,,2012,75.9,54.0
609762,JULIAN HS,,,2013,80.7,58.4
609762,JULIAN HS,,,2014,76.2,61.1
609762,JULIAN HS,,,2015,79.2,71.3
609763,COLLINS HIGH,Closed,,2011,,
609763,COLLINS HIGH,Closed,,2012,,
609763,COLLINS HIGH,Closed,,2013,,
609763,COLLINS HIGH,Closed,,2014,,
609763,COLLINS HIGH,Closed,,2015,,
609764,JUAREZ HS,,,2011,83.8,55.6
609764,JUAREZ HS,,,2012,87.2,68.0
609764,JUAREZ HS,,,2013,89.2,67.7
609764,JUAREZ HS,,,2014,90.2,74.0
609764,JUAREZ HS,,,2015,89.4,80.8
609765,LAS CASAS HS,Closed,Closed,2011,,16.1
609765,LAS CASAS HS,Closed,Closed,2012,,18.5
609765,LAS CASAS HS,Closed,Closed,2013,,6.7
609765,LAS CASAS HS,Closed,Closed,2014,,31.3
609765,LAS CASAS HS,Closed,Closed,2015,, 
609766,VAUGHN HS,,,2011,87.8,65.3
609766,VAUGHN HS,,,2012,89.5,44.7
609766,VAUGHN HS,,,2013,85.9,43.2
609766,VAUGHN HS,,,2014,87.6,8.7
609766,VAUGHN HS,,,2015,88.9,25.7
609768,HOPE HS,,,2011,72.5,52.6
609768,HOPE HS,,,2012,76.6,54.0
609768,HOPE HS,,,2013,80.0,56.7
609768,HOPE HS,,,2014,81.1,65.5
609768,HOPE HS,,,2015,84.0,59.3
609769,GRAHAM HS,,,2011,86.3,10.3
609769,GRAHAM HS,,,2012,86.2,45.5
609769,GRAHAM HS,,,2013,88.7,41.7
609769,GRAHAM HS,,,2014,88.6, 
609769,GRAHAM HS,,,2015,88.1, 
609987,HENDRICKS,,,2011,91.3,
609987,HENDRICKS,,,2012,91.7,
609987,HENDRICKS,,,2013,90.7,
609987,HENDRICKS,,,2014,90.3,
609987,HENDRICKS,,,2015,92.0,
610029,LOZANO,,,2011,94.8,
610029,LOZANO,,,2012,94.9,
610029,LOZANO,,,2013,94.0,
610029,LOZANO,,,2014,94.0,
610029,LOZANO,,,2015,95.3,
610148,CHAVEZ,,,2011,95.1,
610148,CHAVEZ,,,2012,95.6,
610148,CHAVEZ,,,2013,95.4,
610148,CHAVEZ,,,2014,96.2,
610148,CHAVEZ,,,2015,96.5,
610167,SEWARD,,,2011,95.7,
610167,SEWARD,,,2012,96.1,
610167,SEWARD,,,2013,95.8,
610167,SEWARD,,,2014,96.1,
610167,SEWARD,,,2015,96.1,
610244,CLARK HS,,,2011,79.4,86.4
610244,CLARK HS,,,2012,89.6,75.1
610244,CLARK HS,,,2013,90.2,79.1
610244,CLARK HS,,,2014,91.5,79.1
610244,CLARK HS,,,2015,90.8,79.5
610245,DOUGLASS HS,,,2011,79.8,50.6
610245,DOUGLASS HS,,,2012,76.9,58.0
610245,DOUGLASS HS,,,2013,78.5,50.0
610245,DOUGLASS HS,,,2014,75.9,58.6
610245,DOUGLASS HS,,,2015,78.8,57.7
610296,SCHOOL OF TECH HS,Closed,Closed,2011,80.0,49.1
610296,SCHOOL OF TECH HS,Closed,Closed,2012,,47.8
610296,SCHOOL OF TECH HS,Closed,Closed,2013,,53.3
610296,SCHOOL OF TECH HS,Closed,Closed,2014,,52.6
610296,SCHOOL OF TECH HS,Closed,Closed,2015,,49.1
610297,SCHOOL OF LEADRSHP HS,,Closed,2011,72.6,36.6
610297,SCHOOL OF LEADRSHP HS,,Closed,2012,70.9,41.7
610297,SCHOOL OF LEADRSHP HS,,Closed,2013,74.7,44.4
610297,SCHOOL OF LEADRSHP HS,,Closed,2014,78.0,48.1
610297,SCHOOL OF LEADRSHP HS,,Closed,2015,,51.1
610301,BIG PICTURE BACK OF,Closed,,2011,,
610301,BIG PICTURE BACK OF,Closed,,2012,,
610301,BIG PICTURE BACK OF,Closed,,2013,,
610301,BIG PICTURE BACK OF,Closed,,2014,,
610301,BIG PICTURE BACK OF,Closed,,2015,,
610302,EXCEL - ORR HIGH,Closed,Closed,2011,,50.7
610302,EXCEL - ORR HIGH,Closed,Closed,2012,,56.1
610302,EXCEL - ORR HIGH,Closed,Closed,2013,, 
610302,EXCEL - ORR HIGH,Closed,Closed,2014,, 
610302,EXCEL - ORR HIGH,Closed,Closed,2015,, 
610303,AASTA HS,Closed,Closed,2011,,45.0
610303,AASTA HS,Closed,Closed,2012,,38.1
610303,AASTA HS,Closed,Closed,2013,, 
610303,AASTA HS,Closed,Closed,2014,, 
610303,AASTA HS,Closed,Closed,2015,, 
610304,PHOENIX MILITARY HS,,,2011,92.1,72.7
610304,PHOENIX MILITARY HS,,,2012,93.3,72.0
610304,PHOENIX MILITARY HS,,,2013,95.7,79.1
610304,PHOENIX MILITARY HS,,,2014,95.3,81.4
610304,PHOENIX MILITARY HS,,,2015,95.6,84.9
610307,BOWEN HS,Closed,Closed,2011,67.8,53.1
610307,BOWEN HS,Closed,Closed,2012,,57.7
610307,BOWEN HS,Closed,Closed,2013,,64.2
610307,BOWEN HS,Closed,Closed,2014,,57.3
610307,BOWEN HS,Closed,Closed,2015,,64.3
610309,CHGO DISCOVERY HS,Closed,Closed,2011,78.9,62.0
610309,CHGO DISCOVERY HS,Closed,Closed,2012,,67.0
610309,CHGO DISCOVERY HS,Closed,Closed,2013,,67.3
610309,CHGO DISCOVERY HS,Closed,Closed,2014,,65.8
610309,CHGO DISCOVERY HS,Closed,Closed,2015,,66.7
610310,SCHOOL OF THE ARTS HS,Closed,Closed,2011,80.1,58.2
610310,SCHOOL OF THE ARTS HS,Closed,Closed,2012,,46.9
610310,SCHOOL OF THE ARTS HS,Closed,Closed,2013,,60.0
610310,SCHOOL OF THE ARTS HS,Closed,Closed,2014,,65.9
610310,SCHOOL OF THE ARTS HS,Closed,Closed,2015,,61.5
610311,ENTREPRENEURSHP HS,Closed,Closed,2011,78.2,42.0
610311,ENTREPRENEURSHP HS,Closed,Closed,2012,,41.8
610311,ENTREPRENEURSHP HS,Closed,Closed,2013,,50.0
610311,ENTREPRENEURSHP HS,Closed,Closed,2014,,56.0
610311,ENTREPRENEURSHP HS,Closed,Closed,2015,,47.1
610322,VINES HS,Closed,Closed,2011,,45.1
610322,VINES HS,Closed,Closed,2012,,32.8
610322,VINES HS,Closed,Closed,2013,, 
610322,VINES HS,Closed,Closed,2014,, 
610322,VINES HS,Closed,Closed,2015,, 
610323,BOWEN HS,,,2011,76.4,66.1
610323,BOWEN HS,,,2012,76.4,55.2
610323,BOWEN HS,,,2013,80.8,67.2
610323,BOWEN HS,,,2014,85.9,34.6
610323,BOWEN HS,,,2015,88.3,63.3
610324,GLOBAL VISIONS HS,Closed,Closed,2011,77.1,46.6
610324,GLOBAL VISIONS HS,Closed,Closed,2012,,44.6
610324,GLOBAL VISIONS HS,Closed,Closed,2013,,50.8
610324,GLOBAL VISIONS HS,Closed,Closed,2014,,61.8
610324,GLOBAL VISIONS HS,Closed,Closed,2015,,46.2
610334,RABY HS,,,2011,80.4,72.2
610334,RABY HS,,,2012,82.2,70.2
610334,RABY HS,,,2013,82.0,71.3
610334,RABY HS,,,2014,83.7,71.4
610334,RABY HS,,,2015,86.9,61.9
610337,BIG PIC CO (MET),Closed,,2011,,
610337,BIG PIC CO (MET),Closed,,2012,,
610337,BIG PIC CO (MET),Closed,,2013,,
610337,BIG PIC CO (MET),Closed,,2014,,
610337,BIG PIC CO (MET),Closed,,2015,,
610340,CHICAGO ACADEMY HS,,,2011,93.1,70.1
610340,CHICAGO ACADEMY HS,,,2012,93.6,69.9
610340,CHICAGO ACADEMY HS,,,2013,92.7,72.3
610340,CHICAGO ACADEMY HS,,,2014,93.2,75.4
610340,CHICAGO ACADEMY HS,,,2015,91.5,81.7
610357,SPRY HS,,,2011,95.7,73.7
610357,SPRY HS,,,2012,94.1,87.1
610357,SPRY HS,,,2013,91.4,79.7
610357,SPRY HS,,,2014,90.3,86.7
610357,SPRY HS,,,2015,89.1,83.3
610370,BEST PRACTICE HS,Closed,Closed,2011,86.6,71.4
610370,BEST PRACTICE HS,Closed,Closed,2012,,63.2
610370,BEST PRACTICE HS,Closed,Closed,2013,,73.5
610370,BEST PRACTICE HS,Closed,Closed,2014,, 
610370,BEST PRACTICE HS,Closed,Closed,2015,, 
610374,ROBESON AA HS,Closed,Closed,2011,68.3,25.0
610374,ROBESON AA HS,Closed,Closed,2012,74.3,13.3
610374,ROBESON AA HS,Closed,Closed,2013,75.1,14.8
610374,ROBESON AA HS,Closed,Closed,2014,,20.1
610374,ROBESON AA HS,Closed,Closed,2015,,20.0
610375,TILDEN AA HS,Closed,Closed,2011,70.3,25.9
610375,TILDEN AA HS,Closed,Closed,2012,62.5,18.0
610375,TILDEN AA HS,Closed,Closed,2013,67.5,25.2
610375,TILDEN AA HS,Closed,Closed,2014,,30.2
610375,TILDEN AA HS,Closed,Closed,2015,,39.0
610376,WESTINGHOUSE ACH A H,Closed,,2011,,
610376,WESTINGHOUSE ACH A H,Closed,,2012,,
610376,WESTINGHOUSE ACH A H,Closed,,2013,,
610376,WESTINGHOUSE ACH A H,Closed,,2014,,
610376,WESTINGHOUSE ACH A H,Closed,,2015,,
610377,SENN AA HS,Closed,Closed,2011,71.5,19.8
610377,SENN AA HS,Closed,Closed,2012,,22.2
610377,SENN AA HS,Closed,Closed,2013,,25.0
610377,SENN AA HS,Closed,Closed,2014,,19.3
610377,SENN AA HS,Closed,Closed,2015,,28.6
610378,CRANE AA,Closed,Closed,2011,52.8,29.6
610378,CRANE AA,Closed,Closed,2012,54.7,29.0
610378,CRANE AA,Closed,Closed,2013,55.6,31.3
610378,CRANE AA,Closed,Closed,2014,,22.4
610378,CRANE AA,Closed,Closed,2015,,33.6
610380,WILLIAMS HS,,,2011,91.3, 
610380,WILLIAMS HS,,,2012,88.9,81.7
610380,WILLIAMS HS,,,2013,89.7,88.3
610380,WILLIAMS HS,,,2014,88.6,89.3
610380,WILLIAMS HS,,,2015,90.0,89.7
610381,BRONZEVILLE HS,,,2011,92.3,84.6
610381,BRONZEVILLE HS,,,2012,91.8,71.8
610381,BRONZEVILLE HS,,,2013,88.1,87.6
610381,BRONZEVILLE HS,,,2014,86.4,79.1
610381,BRONZEVILLE HS,,,2015,88.0,85.4
610383,SOCIAL JUSTICE HS,,,2011,87.6,67.0
610383,SOCIAL JUSTICE HS,,,2012,88.9,69.3
610383,SOCIAL JUSTICE HS,,,2013,91.9,71.3
610383,SOCIAL JUSTICE HS,,,2014,91.5,69.1
610383,SOCIAL JUSTICE HS,,,2015,92.0,77.8
610384,INFINITY HS,,,2011,92.2,82.6
610384,INFINITY HS,,,2012,93.5,77.5
610384,INFINITY HS,,,2013,93.6,80.2
610384,INFINITY HS,,,2014,92.4,81.5
610384,INFINITY HS,,,2015,92.0,94.3
610385,MULTICULTURAL HS,,,2011,89.3,56.9
610385,MULTICULTURAL HS,,,2012,91.9,56.1
610385,MULTICULTURAL HS,,,2013,91.0,65.5
610385,MULTICULTURAL HS,,,2014,88.7,60.6
610385,MULTICULTURAL HS,,,2015,88.9,72.2
610387,SECOND CHANCE ALT HS,Closed,,2011,,
610387,SECOND CHANCE ALT HS,Closed,,2012,,
610387,SECOND CHANCE ALT HS,Closed,,2013,,
610387,SECOND CHANCE ALT HS,Closed,,2014,,
610387,SECOND CHANCE ALT HS,Closed,,2015,,
610389,ORR HS,,,2011,66.7, 
610389,ORR HS,,,2012,58.0, 
610389,ORR HS,,,2013,72.8,41.6
610389,ORR HS,,,2014,71.4,41.0
610389,ORR HS,,,2015,76.9,49.3
610390,RICKOVER MILITARY HS,,,2011,93.0,61.8
610390,RICKOVER MILITARY HS,,,2012,93.3,71.1
610390,RICKOVER MILITARY HS,,,2013,92.9,68.4
610390,RICKOVER MILITARY HS,,,2014,92.7,75.7
610390,RICKOVER MILITARY HS,,,2015,92.9,86.2
610391,LINDBLOM HS,,,2011,92.8,68.3
610391,LINDBLOM HS,,,2012,94.1,78.0
610391,LINDBLOM HS,,,2013,93.3,79.8
610391,LINDBLOM HS,,,2014,93.4,81.6
610391,LINDBLOM HS,,,2015,93.3,90.8
610392,WORLD LANGUAGE HS,,,2011,91.7,67.8
610392,WORLD LANGUAGE HS,,,2012,93.4,59.8
610392,WORLD LANGUAGE HS,,,2013,93.5,82.5
610392,WORLD LANGUAGE HS,,,2014,93.3,69.8
610392,WORLD LANGUAGE HS,,,2015,92.5,82.3
610394,UPLIFT HS,,,2011,88.7,59.5
610394,UPLIFT HS,,,2012,90.3,69.8
610394,UPLIFT HS,,,2013,86.9,84.2
610394,UPLIFT HS,,,2014,88.3,77.6
610394,UPLIFT HS,,,2015,90.2,80.6
610401,CLEMENTE AA HS,Closed,Closed,2011,52.1,25.0
610401,CLEMENTE AA HS,Closed,Closed,2012,64.8,18.7
610401,CLEMENTE AA HS,Closed,Closed,2013,71.1,14.9
610401,CLEMENTE AA HS,Closed,Closed,2014,,24.5
610401,CLEMENTE AA HS,Closed,Closed,2015,,31.8
610438,,Closed,,2011,,
610438,,Closed,,2012,,
610438,,Closed,,2013,,
610438,,Closed,,2014,,
610438,,Closed,,2015,,
610443,,Closed,,2011,,
610443,,Closed,,2012,,
610443,,Closed,,2013,,
610443,,Closed,,2014,,
610443,,Closed,,2015,,
610444,,Closed,,2011,,
610444,,Closed,,2012,,
610444,,Closed,,2013,,
610444,,Closed,,2014,,
610444,,Closed,,2015,,
610453,,Closed,,2011,,
610453,,Closed,,2012,,
610453,,Closed,,2013,,
610453,,Closed,,2014,,
610453,,Closed,,2015,,
610454,PROCTOR APC,Closed,,2011,,
610454,PROCTOR APC,Closed,,2012,,
610454,PROCTOR APC,Closed,,2013,,
610454,PROCTOR APC,Closed,,2014,,
610454,PROCTOR APC,Closed,,2015,,
610457,RODRIGUEZ APC,Closed,,2011,,
610457,RODRIGUEZ APC,Closed,,2012,,
610457,RODRIGUEZ APC,Closed,,2013,,
610457,RODRIGUEZ APC,Closed,,2014,,
610457,RODRIGUEZ APC,Closed,,2015,,
610458,SENGSTACKE APC,Closed,,2011,,
610458,SENGSTACKE APC,Closed,,2012,,
610458,SENGSTACKE APC,Closed,,2013,,
610458,SENGSTACKE APC,Closed,,2014,,
610458,SENGSTACKE APC,Closed,,2015,,
610459,SPALDING HIGH,Closed,,2011,,
610459,SPALDING HIGH,Closed,,2012,,
610459,SPALDING HIGH,Closed,,2013,,
610459,SPALDING HIGH,Closed,,2014,,
610459,SPALDING HIGH,Closed,,2015,,
610461,TESLA ALT HIGH,Closed,,2011,,
610461,TESLA ALT HIGH,Closed,,2012,,
610461,TESLA ALT HIGH,Closed,,2013,,
610461,TESLA ALT HIGH,Closed,,2014,,
610461,TESLA ALT HIGH,Closed,,2015,,
610463,JULIAN ACHIEVE ACA,Closed,,2011,,
610463,JULIAN ACHIEVE ACA,Closed,,2012,,
610463,JULIAN ACHIEVE ACA,Closed,,2013,,
610463,JULIAN ACHIEVE ACA,Closed,,2014,,
610463,JULIAN ACHIEVE ACA,Closed,,2015,,
610469,,Closed,,2011,,
610469,,Closed,,2012,,
610469,,Closed,,2013,,
610469,,Closed,,2014,,
610469,,Closed,,2015,,
610475,ARTS OF LIVING HIGH,Closed,,2011,,
610475,ARTS OF LIVING HIGH,Closed,,2012,,
610475,ARTS OF LIVING HIGH,Closed,,2013,,
610475,ARTS OF LIVING HIGH,Closed,,2014,,
610475,ARTS OF LIVING HIGH,Closed,,2015,,
610479,FLOWER VOC HIGH,Closed,,2011,,
610479,FLOWER VOC HIGH,Closed,,2012,,
610479,FLOWER VOC HIGH,Closed,,2013,,
610479,FLOWER VOC HIGH,Closed,,2014,,
610479,FLOWER VOC HIGH,Closed,,2015,,
610480,,Closed,,2011,,
610480,,Closed,,2012,,
610480,,Closed,,2013,,
610480,,Closed,,2014,,
610480,,Closed,,2015,,
610481,,Closed,,2011,,
610481,,Closed,,2012,,
610481,,Closed,,2013,,
610481,,Closed,,2014,,
610481,,Closed,,2015,,
610482,HARVEY APC,Closed,,2011,,
610482,HARVEY APC,Closed,,2012,,
610482,HARVEY APC,Closed,,2013,,
610482,HARVEY APC,Closed,,2014,,
610482,HARVEY APC,Closed,,2015,,
610483,HAYES APC,Closed,,2011,,
610483,HAYES APC,Closed,,2012,,
610483,HAYES APC,Closed,,2013,,
610483,HAYES APC,Closed,,2014,,
610483,HAYES APC,Closed,,2015,,
610484,HERNANDEZ APC,Closed,,2011,,
610484,HERNANDEZ APC,Closed,,2012,,
610484,HERNANDEZ APC,Closed,,2013,,
610484,HERNANDEZ APC,Closed,,2014,,
610484,HERNANDEZ APC,Closed,,2015,,
610486,PARTEE APC,Closed,,2011,,
610486,PARTEE APC,Closed,,2012,,
610486,PARTEE APC,Closed,,2013,,
610486,PARTEE APC,Closed,,2014,,
610486,PARTEE APC,Closed,,2015,,
610488,,Closed,,2011,,
610488,,Closed,,2012,,
610488,,Closed,,2013,,
610488,,Closed,,2014,,
610488,,Closed,,2015,,
610499,COLLINS HS,,,2011,91.4, 
610499,COLLINS HS,,,2012,90.1,69.4
610499,COLLINS HS,,,2013,78.6,73.5
610499,COLLINS HS,,,2014,79.2,70.6
610499,COLLINS HS,,,2015,79.4,72.1
610501,AUSTIN POLY HS,,Closed,2011,70.2, 
610501,AUSTIN POLY HS,,Closed,2012,68.5,63.1
610501,AUSTIN POLY HS,,Closed,2013,76.1,57.1
610501,AUSTIN POLY HS,,Closed,2014,83.2,60.3
610501,AUSTIN POLY HS,,Closed,2015,85.9,50.7
610502,MARINE MILITARY HS,,Closed,2011,91.4, 
610502,MARINE MILITARY HS,,Closed,2012,91.5,73.5
610502,MARINE MILITARY HS,,Closed,2013,92.1,74.6
610502,MARINE MILITARY HS,,Closed,2014,91.3,65.7
610502,MARINE MILITARY HS,,Closed,2015,,86.8
610506,TEAM HS,,,2011,87.3, 
610506,TEAM HS,,,2012,85.6,66.7
610506,TEAM HS,,,2013,85.7,78.0
610506,TEAM HS,,,2014,86.9,74.2
610506,TEAM HS,,,2015,87.9,71.8
610513,AIR FORCE HS,,,2011,93.4, 
610513,AIR FORCE HS,,,2012,82.9, 
610513,AIR FORCE HS,,,2013,89.9, 
610513,AIR FORCE HS,,,2014,92.3,70.2
610513,AIR FORCE HS,,,2015,92.1,84.0
610518,AUSTIN CCA HS,,,2011,84.6, 
610518,AUSTIN CCA HS,,,2012,82.0, 
610518,AUSTIN CCA HS,,,2013,79.9,67.8
610518,AUSTIN CCA HS,,,2014,80.5,55.4
610518,AUSTIN CCA HS,,,2015,85.1,70.9
610524,ALCOTT HS,,,2011,92.8, 
610524,ALCOTT HS,,,2012,92.2, 
610524,ALCOTT HS,,,2013,90.9, 
610524,ALCOTT HS,,,2014,88.5,86.3
610524,ALCOTT HS,,,2015,91.3,77.7
610529,OGDEN HS,,,2011,94.2, 
610529,OGDEN HS,,,2012,92.0, 
610529,OGDEN HS,,,2013,91.4, 
610529,OGDEN HS,,,2014,91.1,68.6
610529,OGDEN HS,,,2015,92.4,76.9
610535,MASON HS,Closed,Closed,2011,90.9, 
610535,MASON HS,Closed,Closed,2012,87.2, 
610535,MASON HS,Closed,Closed,2013,89.0, 
610535,MASON HS,Closed,Closed,2014,,78.3
610535,MASON HS,Closed,Closed,2015,,68.2
